@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
2021,1794,227,70,143,2,857,287,19.421032,0
2,1,1,0,1,1,6,3,3.56701,0
8,7,1,0,1,1,2,1,3.783666,0
56,54,2,6,2,1,36,13,6.906732,0
10,8,2,0,1,1,22,7,4.668877,0
31,16,15,4,2,1,35,10,5.561047,1
2,2,0,0,1,1,1,1,4.030618,0
25,23,2,1,2,1,3,2,5.183596,0
6,5,1,0,1,1,2,1,3.780409,0
2497,2496,1,34,38,9,68,50,19.331738,1
21,10,11,1,1,1,4,3,4.026971,0
36,35,1,5,1,1,1,1,8.912989,0
24,12,12,3,5,5,22,15,5.08369,0
7,4,3,0,1,1,12,5,3.862885,0
526,526,0,10,10,5,10,10,19.599064,0
8,4,4,0,1,1,8,3,3.941601,0
118,68,50,9,20,15,189,88,6.922347,0
59,47,12,9,4,1,17,7,7.742747,1
3,2,1,1,1,1,1,1,3.573198,0
34,26,8,2,3,2,100,15,5.576704,0
26,11,15,2,1,1,12,7,4.619372,0
93,57,36,7,4,3,102,15,9.98171,0
6,6,0,1,1,1,1,1,3.980093,0
10,10,0,1,1,1,4,1,4.276914,0
24,13,11,3,1,1,1,1,4.641782,0
7,7,0,1,1,1,9,3,3.757875,0
44,40,4,8,2,1,70,6,6.713707,0
10,5,5,0,3,1,15,9,3.888951,0
4,2,2,0,1,1,1,1,3.974802,0
7,6,1,1,1,1,2,1,3.84071,0
240,182,58,6,3,1,29,15,15.727052,0
3,2,1,1,1,1,4,2,3.722078,0
3,2,1,0,1,1,6,2,3.868054,0
77,77,0,3,1,1,12,6,8.360613,0
173,170,3,7,7,4,7,7,19.693102,0
6,3,3,0,1,1,33,9,3.956022,0
28,14,14,7,1,1,1,1,4.186071,0
9,4,5,1,2,2,11,6,4.193979,0
731,729,2,10,11,4,11,11,19.148632,0
2,1,1,0,1,1,6,3,3.595643,0
6,1,5,1,1,1,2,2,3.714734,0
30,10,20,5,1,1,16,8,4.818575,0
80,58,22,7,8,6,134,32,6.325758,0
9,5,4,1,1,1,4,3,3.80637,0
8,4,4,1,1,1,9,4,4.074747,0
43,42,1,5,2,2,24,7,6.391979,0
8,6,2,0,1,1,3,2,3.672284,0
6,5,1,0,1,1,32,7,3.833946,0
2,1,1,0,1,1,2,2,3.833946,0
4,2,2,1,1,1,10,6,3.694475,0
113,81,32,10,21,5,33,23,13.664335,0
44,38,6,6,3,2,80,9,12.118114,0
38,31,7,1,1,1,10,2,6.261258,0
104,68,36,12,2,1,2,2,10.008643,0
4,2,2,0,1,1,7,6,3.667614,0
2,1,1,0,1,1,4,3,3.56701,0
6,3,3,0,3,1,16,7,3.744413,0
34,31,3,4,1,1,9,1,11.290504,1
11,10,1,1,1,1,1,1,4.18253,0
32,32,0,0,2,2,29,8,5.31,0
3,1,2,1,1,1,6,2,3.56701,0
5,2,3,2,1,1,14,4,3.773678,0
2,1,1,1,1,1,38,13,3.595643,0
6,3,3,1,1,1,2,1,4.132378,0
56,26,30,5,1,1,4,3,5.862553,0
4,2,2,0,1,1,2,1,3.747614,0
142,85,57,5,3,3,63,9,16.186472,0
26,19,7,2,6,4,51,18,6.107027,0
15,15,0,0,3,2,5,5,6.683399,0
17,14,3,3,1,1,10,5,4.400622,0
36,18,18,6,2,1,62,18,5.552425,0
172,94,78,2,1,1,13,3,14.099736,0
18,11,7,3,3,3,17,5,4.065354,0
358,355,3,8,7,4,12,10,17.704628,0
48,42,6,5,2,2,3,3,7.969002,0
2,1,1,0,1,1,16,6,3.56701,0
6,3,3,0,2,2,72,25,3.741754,0
2,1,1,0,1,1,18,3,3.833946,0
2,1,1,0,1,1,7,4,3.573198,0
6,3,3,0,1,1,17,6,4.111093,0
38,5,33,4,2,1,5,2,3.893353,0
2,1,1,0,1,1,5,2,3.595643,0
2,1,1,0,1,1,36,10,3.750153,0
60,18,42,10,1,1,4,4,4.644989,0
25,24,1,2,2,1,12,2,5.026799,0
144,84,60,4,2,1,11,8,16.035757,1
410,136,274,20,7,1,15,12,17.314102,0
11,10,1,2,1,1,13,4,3.922358,0
2,2,0,0,1,1,3,2,3.56701,0
4,2,2,0,2,2,17,7,3.739074,0
2,1,1,0,1,1,1,1,3.59834,0
160,154,6,10,7,2,31,12,14.318491,0
13,5,8,2,2,1,11,6,4.181332,0
2,1,1,0,1,1,10,5,3.610999,0
2,1,1,0,1,1,23,6,3.498239,0
76,57,19,7,4,4,35,15,12.629249,0
2216,2216,0,12,12,2,114,46,18.667591,0
210,190,20,10,5,4,24,11,17.150084,0
23,21,2,2,2,1,2,2,4.631543,0
10,10,0,0,1,1,2,1,4.693882,0
4,2,2,1,1,1,4,4,3.788552,0
55,52,3,12,9,4,32,12,5.789545,1
166,166,0,1,1,1,1,1,16.865082,0
696,696,0,4,4,2,4,4,16.452755,1
1234,1234,0,12,12,5,12,12,19.600138,0
40,20,20,0,3,1,9,3,3.77389,0
7,7,0,0,1,1,4,1,4.130435,1
135,27,108,27,13,1,52,26,6.190638,0
358,354,4,2,4,1,56,12,17.956297,0
1996,1996,0,8,8,2,8,8,15.418504,0
30,22,8,6,1,1,2,1,5.12641,0
6,6,0,0,1,1,10,1,3.884102,0
4,2,2,0,1,1,6,3,3.833946,0
44,44,0,1,2,1,12,2,11.529071,0
41,39,2,3,6,2,47,10,6.114942,0
4,4,0,2,1,1,2,1,3.838148,0
143,143,0,3,5,3,29,14,17.742218,0
12,7,5,2,2,2,7,4,4.084037,0
22,15,7,1,1,1,8,3,4.882821,0
40,40,0,4,4,4,34,18,5.17249,0
15,12,3,2,1,1,6,4,4.04758,0
90,89,1,2,3,2,15,11,18.429096,0
254,34,220,7,5,2,27,11,6.29167,0
96,96,0,1,1,1,1,1,16.310444,0
2,1,1,0,1,1,3,1,3.610999,0
12,6,6,4,2,1,27,10,4.380232,0
425,425,0,7,7,2,7,7,18.54672,0
43,27,16,4,4,2,72,25,4.91888,0
11,10,1,0,2,1,17,7,3.986546,0
50,30,20,2,7,4,111,30,7.817255,0
75,19,56,3,3,1,6,6,4.705103,0
70,27,43,7,3,1,12,6,6.458465,0
232,231,1,14,12,8,105,35,18.790045,0
23,23,0,3,4,1,8,5,5.250445,1
2,1,1,0,1,1,5,1,3.686099,0
2,1,1,0,1,1,17,7,3.722078,0
2,1,1,0,1,1,2,1,3.545719,0
3,3,0,1,1,1,11,5,3.77056,0
10,5,5,0,5,5,97,23,4.695565,0
138,75,63,5,6,1,23,10,13.520972,0
494,435,59,13,10,6,147,38,17.617832,0
60,4,56,4,27,13,75,57,3.871451,0
4,2,2,1,1,1,3,2,3.655282,0
2,1,1,0,1,1,17,8,3.833946,0
303,299,4,4,3,2,29,9,15.231873,0
7,7,0,1,1,1,1,1,4.226812,0
12,6,6,1,1,1,5,4,3.780499,0
8,8,0,0,1,1,22,3,3.797084,0
54,52,2,3,2,1,6,5,12.2306,0
8,8,0,0,1,1,6,3,3.797084,0
2,1,1,0,1,1,7,3,3.48141,0
32,25,7,5,2,1,5,4,5.896807,0
4,1,3,0,1,1,1,1,3.595643,0
13,10,3,1,3,3,24,10,4.33063,0
2,1,1,0,1,1,1,1,3.59834,0
65,33,32,23,6,1,96,21,5.545657,0
16,8,8,4,2,2,25,10,4.703921,0
4,3,1,0,1,1,4,2,3.819525,0
4,2,2,1,1,1,35,9,3.804817,0
8,6,2,0,1,1,2,1,3.702734,0
17,2,15,2,2,2,42,7,3.935326,0
35,18,17,0,1,1,9,2,5.042328,0
11,11,0,1,1,1,2,2,4.325625,0
6,3,3,0,1,1,2,1,3.825524,0
557,557,0,1,1,1,15,8,19.415514,0
10,4,6,2,2,2,16,10,3.82372,0
309,309,0,4,4,2,30,14,16.844334,0
130,31,99,8,4,1,10,4,6.43945,0
38,30,8,2,4,3,15,4,6.026918,0
261,180,81,40,3,2,165,22,17.637592,0
7,5,2,2,1,1,3,2,3.916967,1
7,6,1,1,1,1,2,1,3.925037,0
4,2,2,1,1,1,37,7,3.876025,0
19,4,15,1,1,1,4,2,3.914887,0
22,20,2,2,1,1,34,7,6.00941,0
5,2,3,2,1,1,26,2,4.184134,0
8,5,3,1,1,1,1,1,3.686099,0
13,12,1,2,1,1,13,3,4.149648,0
85,43,42,1,5,1,5,5,11.194834,0
105,100,5,4,2,2,2,2,16.903393,0
6,4,2,1,1,1,27,7,4.429975,0
30,15,15,0,15,15,128,50,4.600048,0
7,4,3,0,2,1,4,4,3.926023,0
198,110,88,2,4,4,126,4,13.936146,0
2,1,1,0,1,1,9,5,3.56701,0
36,32,4,1,2,1,4,2,5.945161,0
2,1,1,0,1,1,11,3,3.524582,0
50,4,46,3,1,1,9,2,3.732915,0
47,6,41,6,6,3,16,10,4.135523,0
9,8,1,0,2,2,99,13,3.87344,1
861,861,0,8,8,2,8,8,18.86944,0
68,29,39,12,10,1,188,42,5.013889,0
26,25,1,3,2,1,3,3,5.637823,0
202,202,0,3,3,1,3,3,19.416006,0
24,12,12,1,2,2,92,27,5.784913,0
46,46,0,1,1,1,1,1,11.64654,0
2,1,1,0,1,1,1,1,3.595643,0
18,18,0,3,1,1,19,4,4.734859,0
794,793,1,13,14,2,28,28,18.465176,0
8,5,3,4,1,1,76,7,4.165303,0
13,11,2,1,2,1,2,2,4.199403,0
23,15,8,1,3,2,17,5,4.609913,0
6,3,3,0,3,1,19,15,3.708599,0
12,6,6,1,1,1,4,4,4.243586,0
10,2,8,2,1,1,5,2,3.81438,0
37,33,4,1,5,4,15,10,5.421541,0
14,13,1,2,1,1,5,1,4.076233,0
97,97,0,2,1,1,5,4,10.915029,0
19,18,1,1,2,1,28,8,4.906608,0
2,1,1,0,1,1,4,1,3.686099,0
14,4,10,2,1,1,18,7,3.585051,0
164,161,3,3,3,3,7,4,20.016102,0
44,42,2,7,1,1,1,1,12.353574,0
2,1,1,0,1,1,3,2,3.595643,0
74,65,9,1,3,1,13,5,14.357994,0
26,17,9,6,3,2,24,8,4.415005,0
8604,4140,4464,18,4,1,108,25,19.189247,0
2,1,1,0,1,1,4,3,3.56701,0
508,307,201,3,4,2,6,4,15.531183,1
2,1,1,0,1,1,13,8,3.56701,0
37,18,19,6,10,10,113,16,4.911428,0
7,2,5,2,1,1,2,1,3.573198,0
72,37,35,2,1,1,9,4,6.100164,0
409,390,19,4,5,2,18,12,15.360349,0
4,3,1,0,1,1,8,3,3.850348,0
22,2,20,2,4,4,33,11,3.686099,0
6,3,3,2,1,1,3,2,3.653349,0
43,43,0,2,2,2,58,12,6.542216,0
2,1,1,0,1,1,7,4,3.56701,0
33,14,19,4,5,5,87,20,4.438184,0
277,277,0,2,2,1,2,2,16.764414,0
141,124,17,18,10,5,11,10,16.43141,0
52,31,21,18,5,2,52,23,6.081838,0
85,38,47,4,1,1,2,1,7.566284,0
12,8,4,1,2,1,10,4,3.899817,0
2,1,1,0,1,1,26,12,3.572159,0
12,6,6,3,3,1,20,6,4.148585,0
3,2,1,1,1,1,2,1,3.802108,0
258,135,123,8,5,3,57,17,15.240666,0
9,8,1,0,1,1,88,7,3.961107,0
2014,1689,325,58,13,3,92,25,18.854259,1
10,5,5,0,4,2,37,14,3.823193,0
38,10,28,5,1,1,3,3,4.318088,0
63,33,30,1,1,1,9,3,5.910026,0
22,1,21,1,1,1,2,1,3.610999,0
3,1,2,1,1,1,10,3,3.56701,0
12,11,1,1,1,1,3,2,4.214735,0
24,10,14,6,7,2,10,9,4.293544,0
182,182,0,1,1,1,1,1,14.214627,0
14,14,0,2,1,1,8,1,4.24139,0
10,5,5,0,5,3,34,14,3.984762,0
30,12,18,2,1,1,9,5,4.70709,0
281,257,24,13,4,2,14,8,17.080313,0
2,1,1,0,1,1,9,4,3.610999,0
28,25,3,4,2,1,3,3,4.513534,0
2,1,1,0,1,1,5,4,3.545719,0
52,42,10,4,14,13,23,17,11.744827,0
83,76,7,6,6,4,40,16,19.388222,0
94,45,49,30,13,6,238,73,6.485531,0
6,3,3,0,2,2,5,4,3.870106,1
546,546,0,7,9,4,10,10,19.596523,0
5,3,2,1,1,1,6,3,3.807525,0
25,12,13,1,1,1,13,7,4.502856,0
11,7,4,2,1,1,4,2,3.796638,0
682,643,39,31,15,2,25,15,19.660511,0
267,263,4,2,4,4,4,4,17.291822,0
21,6,15,2,1,1,14,7,3.997914,0
12,12,0,1,1,1,9,3,4.376791,0
3,1,2,1,1,1,3,2,3.498239,0
23,12,11,3,3,1,16,6,5.001954,0
59,32,27,14,3,1,17,6,11.143056,0
2,1,1,0,1,1,2,2,3.716103,0
173,106,67,5,6,3,12,6,11.270801,0
9,5,4,2,1,1,3,1,3.886507,0
29,19,10,1,1,1,4,4,5.228598,0
42,33,9,3,1,1,32,7,6.754734,0
3,2,1,0,1,1,3,1,3.59834,0
98,90,8,8,8,7,160,39,14.788143,0
2,1,1,0,1,1,4,1,3.696672,0
4,2,2,0,1,1,3,3,4.006533,0
21,4,17,0,1,1,2,1,3.814385,0
12,3,9,2,2,1,4,4,3.899841,0
11,6,5,1,1,1,2,1,4.756158,0
46,44,2,1,3,1,10,4,7.175308,1
23,12,11,2,3,2,25,12,6.165938,0
53,53,0,2,3,1,19,5,6.922983,0
7,6,1,0,2,2,11,5,3.745631,0
25,19,6,0,2,1,2,2,4.847491,0
31,20,11,8,6,5,52,25,6.810402,0
30,28,2,3,1,1,1,1,5.916902,0
8,4,4,0,4,0,8,8,3.873275,0
7,5,2,0,2,1,2,2,3.531106,0
2,1,1,0,1,1,3,2,3.595643,0
7,5,2,0,1,1,2,2,3.804142,1
6,2,4,0,2,2,36,5,3.690487,0
27,25,2,3,2,2,30,13,4.566294,0
6,3,3,2,2,1,29,6,3.821234,0
43,23,20,4,1,1,4,3,6.050288,0
2,1,1,0,1,1,4,1,3.551284,0
11,3,8,2,1,1,2,2,3.578427,0
703,625,78,14,10,3,30,16,17.982704,0
25,13,12,2,1,1,2,2,4.502991,0
6,3,3,1,3,1,18,10,3.777617,0
14,7,7,0,3,3,9,7,3.774847,0
63,62,1,4,1,1,1,1,11.194865,0
4,3,1,0,1,1,11,5,3.723381,0
4,2,2,0,2,1,10,7,3.622479,0
66,59,7,6,1,1,29,3,14.706211,0
12,5,7,1,2,1,22,4,4.382806,0
47,2,45,4,2,2,8,4,3.545719,0
735,735,0,10,10,3,10,10,18.895893,0
6,3,3,0,3,2,13,13,3.719754,0
80,56,24,1,3,2,27,10,11.439178,0
2,1,1,0,1,1,48,11,3.545719,0
241,223,18,6,5,1,8,5,16.821739,0
2,1,1,0,1,1,25,10,3.545719,0
42,22,20,9,4,1,4,4,5.377764,0
18,8,10,0,1,1,3,1,4.122833,0
41,41,0,0,1,1,1,1,6.410699,0
10,5,5,0,5,2,34,21,3.897281,0
136,135,1,4,4,3,7,5,17.066851,0
11,11,0,1,1,1,22,5,4.178762,0
39,28,11,2,3,1,16,16,7.70536,0
190,189,1,2,3,2,6,4,17.61025,0
4318,1696,2622,1191,336,175,1994,1092,18.187851,1
4,3,1,1,2,2,16,9,3.802108,0
2,1,1,0,1,1,2,1,3.795603,0
4,2,2,0,1,1,11,2,3.62787,0
43,41,2,0,1,1,2,2,7.358154,0
2,1,1,0,1,1,11,4,3.56701,0
1013,63,950,0,200,195,2013,991,11.228226,0
2,1,1,0,1,1,1,1,3.545719,0
37,32,5,1,1,1,6,4,5.44238,0
26,13,13,6,3,1,6,6,4.749105,0
260,184,76,24,13,6,29,15,15.566457,0
184,92,92,40,16,2,31,17,16.544754,0
57,26,31,9,16,8,61,27,5.674892,0
1,1,0,0,1,1,2,2,3.48141,0
177,171,6,18,10,9,132,50,17.755758,1
9,3,6,2,1,1,3,2,3.71805,1
4,3,1,0,1,1,5,5,3.572159,0
2181,2181,0,17,17,2,126,63,19.106771,0
21,21,0,11,10,1,12,11,3.524582,0
50,48,2,8,6,6,79,27,6.949351,0
137,78,59,32,19,11,39,26,8.809054,0
7,6,1,0,1,1,1,1,4.272687,0
5,2,3,1,1,1,2,1,3.802108,0
71,32,39,3,3,1,3,3,11.320292,0
6,5,1,1,2,1,6,4,4.120881,0
42,23,19,9,4,2,32,15,13.201846,1
4,2,2,1,1,1,6,3,3.63358,0
150,70,80,9,3,3,12,6,7.892917,1
7,6,1,0,1,1,5,1,3.92931,0
332,330,2,1,3,2,4,4,17.130444,0
12676,12654,22,15,11,1,13,12,15.113876,0
81,74,7,8,4,2,38,15,14.461497,0
317,209,108,52,4,4,16,11,16.809099,0
6,5,1,2,1,1,5,3,3.750153,0
16,15,1,1,3,2,19,3,4.382256,0
2,1,1,0,1,1,5,4,3.498239,0
4,2,2,0,1,1,26,8,3.800853,0
6,4,2,0,1,1,9,3,3.845825,0
2,1,1,0,1,1,8,4,3.56701,0
88,79,9,8,3,1,5,5,13.737511,1
79,67,12,7,9,7,76,25,9.042162,0
7,6,1,1,1,1,18,5,4.23083,0
32,16,16,5,1,1,5,2,4.891839,0
16,16,0,3,1,1,36,15,4.441272,0
2983,2983,0,21,21,3,27,24,18.958639,0
16,15,1,1,2,1,3,2,4.465791,0
20,19,1,1,1,1,2,2,6.714947,0
13,9,4,1,1,1,21,7,3.917887,0
23,14,9,2,1,1,7,2,4.594401,0
3,2,1,1,1,1,2,1,3.761373,0
2,2,0,0,1,1,13,4,3.610999,0
26,14,12,9,1,1,4,4,4.467269,0
8,8,0,0,1,1,7,3,5.023533,0
2,1,1,0,1,1,5,2,3.572159,0
688,305,383,72,7,2,18,14,16.491566,0
89,87,2,3,3,2,7,5,19.560095,0
287,255,32,9,15,2,44,30,13.880755,0
48,35,13,5,3,1,6,3,5.387681,0
47,42,5,3,2,1,24,11,8.009687,0
24,21,3,2,2,2,14,4,5.261663,0
211,103,108,7,6,6,83,24,15.737974,0
14,1,13,0,1,1,23,7,3.821534,0
2,1,1,0,1,1,5,4,3.56701,0
260,186,74,13,6,4,122,29,17.813389,0
62,18,44,11,1,1,2,1,4.896289,0
32,14,18,11,3,1,63,14,5.948221,0
2,1,1,0,1,1,15,7,3.595643,0
20,18,2,2,1,1,1,1,4.422102,0
53,45,8,2,1,1,4,3,11.787456,0
24,19,5,2,2,2,38,15,5.102773,0
8,5,3,0,2,1,37,12,4.111338,0
2378,2378,0,14,14,4,142,44,17.824415,1
178,173,5,7,6,2,54,10,16.840183,0
41,38,3,5,3,2,38,21,5.714797,1
58,27,31,6,8,2,35,27,5.853146,0
939,381,558,70,2,2,80,12,19.743734,0
27,26,1,5,1,1,25,14,5.93499,0
36,32,4,2,2,1,88,8,6.367345,0
2,2,0,0,2,1,11,6,3.686099,0
75,68,7,1,3,2,101,11,7.336955,0
90,90,0,2,2,1,2,2,18.475819,0
9,8,1,0,1,1,28,7,4.237773,0
6,5,1,0,1,1,4,1,3.750153,0
232,217,15,6,8,5,27,13,19.42565,0
8,6,2,1,1,1,5,1,3.76024,0
89,69,20,3,5,5,7,7,13.173071,0
179,179,0,1,1,1,1,1,16.979948,0
5,2,3,1,2,2,7,4,3.716187,0
6,3,3,0,2,2,16,6,3.779515,0
2,1,1,0,1,1,2,2,3.56701,0
2,2,0,1,1,1,11,8,3.686099,0
9,9,0,0,3,1,71,20,4.238565,0
7,4,3,0,1,1,1,1,3.812732,0
44,35,9,4,2,2,13,7,10.719893,0
20,9,11,5,2,1,8,4,4.209636,0
4,2,2,0,1,1,5,3,3.694475,0
12,6,6,5,1,1,2,2,3.912931,0
10,10,0,0,1,1,1,1,4.509412,0
5786,5763,23,53,64,24,365,169,20.125517,0
2,1,1,0,1,1,2,2,3.59834,0
24,24,0,7,1,1,1,1,6.059621,0
19,13,6,1,1,1,5,3,4.144693,0
16,16,0,1,2,1,10,2,4.360083,0
2,1,1,0,1,1,7,3,3.56701,0
468,468,0,6,6,2,6,6,19.224354,0
7,2,5,0,2,2,3,2,3.802108,0
26,19,7,2,3,1,14,4,4.292877,0
383,322,61,13,3,3,47,12,17.825151,0
20,20,0,1,1,1,7,1,4.540517,0
4,3,1,0,1,1,1,1,3.826152,0
13,11,2,0,3,2,16,5,4.872674,0
38,20,18,1,1,1,4,4,5.463212,0
10,5,5,0,3,2,16,9,3.896324,0
95,26,69,5,1,1,3,2,6.002201,0
100,40,60,6,7,2,30,22,7.63067,0
10,5,5,0,5,3,35,18,3.908053,0
2,1,1,0,1,1,7,4,3.610999,0
3,1,2,1,1,1,4,3,3.56701,0
8,4,4,0,4,2,34,16,3.873304,0
590,590,0,7,9,4,14,10,17.190865,0
128,128,0,4,4,1,11,10,16.064968,0
148,56,92,14,2,2,33,5,12.899878,0
6,3,3,0,1,1,6,5,3.572159,0
29,29,0,3,3,2,37,14,5.629924,0
260,137,123,8,4,1,9,4,17.303173,0
2,1,1,0,1,1,2,2,3.498239,0
6,3,3,1,2,2,6,4,3.77084,0
8,6,2,1,1,1,1,1,3.758866,1
33,31,2,8,1,1,4,1,6.333895,0
301,299,2,16,4,2,13,5,17.705011,0
14,12,2,3,1,1,11,6,5.515754,0
101,98,3,4,3,2,19,3,16.905996,0
3,1,2,0,1,1,3,1,3.524582,0
365,233,132,8,9,2,14,9,18.762955,0
4,3,1,2,1,1,27,8,3.878573,1
19,11,8,4,2,2,81,26,4.838652,0
1105,1105,0,9,9,2,77,32,20.663645,0
2,1,1,0,1,1,10,6,3.59834,0
204,202,2,5,3,2,10,8,15.3317,0
9,7,2,2,1,1,40,7,3.76948,0
239,212,27,6,4,3,20,4,17.837917,0
46,44,2,7,1,1,3,2,12.763422,0
3,2,1,0,1,1,1,1,3.76784,0
71,53,18,1,2,1,3,2,11.959149,0
69,68,1,2,3,2,8,3,14.29927,0
35,27,8,0,13,13,29,13,6.806196,0
52,47,5,1,2,2,5,3,5.879862,0
447,419,28,15,11,3,34,16,21.280506,0
2,1,1,0,1,1,40,8,3.59834,0
4,2,2,0,1,1,6,2,3.667614,0
4,2,2,1,1,1,2,1,3.572159,0
649,505,144,27,20,6,60,20,16.685085,0
16,11,5,3,2,2,17,6,4.123589,0
5,4,1,1,1,1,1,1,3.802108,0
125,67,58,7,2,2,23,5,13.565551,0
7,4,3,1,1,1,2,2,3.837591,0
89,73,16,2,3,3,15,8,13.856209,0
66,64,2,1,2,2,4,2,14.232683,0
8,4,4,0,3,1,20,14,3.968558,0
462,231,231,71,146,2,584,292,9.82074,0
65,32,33,3,2,2,11,4,6.699656,0
10,5,5,0,4,1,34,19,3.951067,0
2,2,0,0,2,1,29,13,3.569318,1
20,10,10,0,6,4,21,17,4.287775,0
6,3,3,0,3,3,58,16,3.77566,0
8,4,4,2,2,1,4,3,3.72277,0
6,2,4,0,2,1,14,6,3.767165,0
5,2,3,2,1,1,2,1,3.57524,0
70,70,0,4,1,1,15,6,11.679154,0
4,2,2,0,1,1,1,1,3.595643,0
67,58,9,7,3,2,35,9,12.695989,0
70,57,13,5,3,3,47,7,12.177976,0
25,10,15,2,3,2,11,4,4.64232,0
988,988,0,8,8,2,54,23,17.823503,0
5,2,3,1,1,1,23,2,3.622062,0
15,13,2,1,1,1,2,2,4.801468,0
129,96,33,14,6,3,40,17,16.868629,1
43,39,4,3,3,2,10,5,7.276667,0
2546,2546,0,23,23,6,37,31,17.366512,1
4,3,1,0,1,1,3,1,3.554207,0
43,24,19,8,3,2,9,6,7.029535,0
2,1,1,0,1,1,8,5,3.610999,0
46,46,0,2,2,2,2,2,11.552208,0
196,118,78,13,5,1,15,5,17.026384,0
4,2,2,0,1,1,17,7,3.900016,0
966,935,31,18,20,8,182,81,14.979486,0
16,15,1,4,1,1,2,1,4.512261,0
8,8,0,0,1,1,8,3,3.797084,0
10,5,5,1,2,1,26,9,4.29673,0
7,5,2,1,1,1,3,3,3.961294,0
12,12,0,2,8,4,11,10,3.642153,0
5,4,1,0,1,1,7,3,4.257907,0
44,39,5,5,1,1,20,6,10.587755,0
34,32,2,7,1,1,2,1,6.519094,0
17,17,0,3,1,1,2,2,4.498533,0
63,45,18,5,3,3,78,16,11.186909,0
6,3,3,1,1,1,8,3,3.82309,0
175,91,84,20,8,4,36,25,15.41053,0
286,174,112,5,1,1,7,1,17.60854,1
5,2,3,1,1,1,4,2,3.858268,0
113,107,6,7,3,3,7,4,16.638247,0
7,7,0,0,1,1,3,1,4.235246,0
70,70,0,1,1,1,1,1,13.881192,0
31,31,0,1,2,1,27,10,5.162652,0
19,11,8,6,2,2,6,4,5.458443,1
2,1,1,0,1,1,3,2,3.59834,0
74,42,32,5,8,1,8,8,11.496288,0
2,1,1,0,1,1,3,2,3.595643,0
81,55,26,11,4,3,7,5,7.920642,0
1755,1755,0,21,21,3,42,21,17.674053,0
5,3,2,0,1,1,2,1,3.773678,0
46,17,29,6,2,1,7,6,5.503321,0
2,1,1,0,1,1,14,4,3.498239,0
4,2,2,0,2,1,12,5,3.637624,0
55,29,26,3,3,3,23,9,6.029478,0
165,134,31,8,2,1,32,8,16.51623,0
8,4,4,0,4,2,8,8,3.898932,0
16,7,9,4,2,1,12,5,4.296813,0
2,1,1,0,1,1,5,2,3.769912,0
59,20,39,4,1,1,3,2,7.002464,0
2865,1258,1607,332,114,113,1038,472,15.708607,1
43,39,4,2,5,5,9,7,9.797807,1
241,241,0,2,2,1,2,2,17.08602,0
36,22,14,0,1,1,3,1,4.820126,0
2,1,1,0,1,1,7,2,3.498239,0
240,178,62,16,7,4,32,12,17.579964,0
10,5,5,0,2,2,9,2,3.905572,0
178,98,80,13,7,2,19,8,15.708214,0
194,174,20,10,9,5,22,9,16.812706,0
2,2,0,0,2,2,9,2,3.50887,0
31,10,21,2,2,1,6,3,4.281789,0
50,44,6,4,4,1,4,4,12.204708,0
79,58,21,8,4,2,8,4,8.843515,0
282,195,87,6,4,3,10,4,16.383255,0
31,19,12,10,4,2,19,4,5.153899,0
2,2,0,1,1,1,6,1,3.722078,0
2,1,1,0,1,1,2,2,3.610999,0
3,3,0,1,1,1,3,3,3.740545,0
26,13,13,9,1,1,8,4,4.917015,0
16,9,7,3,2,2,5,2,4.89815,0
207,188,19,7,4,3,6,4,16.267494,0
9,8,1,2,2,2,13,9,3.982008,0
433,433,0,8,8,3,8,8,20.244232,1
576,567,9,10,12,3,42,25,19.811558,0
21,16,5,1,1,1,7,1,4.828649,0
32,17,15,4,1,1,2,1,4.38342,0
8,7,1,2,3,3,3,3,3.621857,0
2,1,1,0,1,1,2,1,3.610999,0
720,719,1,4,7,4,42,16,17.817488,0
2,2,0,0,1,1,7,3,3.595643,0
5,2,3,1,1,1,2,1,3.724714,0
80,75,5,0,19,14,212,79,8.947543,0
2,1,1,0,1,1,9,2,3.59834,0
21,8,13,2,2,1,9,5,4.129737,0
9,9,0,0,1,1,9,8,4.572186,0
8,5,3,0,1,1,2,2,3.922477,0
164,164,0,4,4,1,4,4,17.999521,0
14,7,7,0,3,3,12,7,3.774847,0
90,60,30,2,2,2,5,2,10.747644,0
7,4,3,1,1,1,1,1,4.018906,0
2633,1008,1625,20,5,2,157,29,16.118961,0
11,6,5,2,1,1,6,2,5.454813,0
47,44,3,3,2,2,2,2,12.374657,0
32,3,29,3,3,2,17,8,3.715865,0
24,19,5,7,2,1,5,4,4.791663,0
360,298,62,14,4,2,34,15,17.518759,0
199,196,3,6,4,3,6,4,17.773787,0
8,6,2,0,1,1,8,3,3.743224,0
6,3,3,1,1,1,2,1,3.692542,0
32,17,15,2,1,1,10,5,4.749689,0
11,10,1,1,2,2,69,6,4.413826,0
57,40,17,6,1,1,6,5,6.430071,1
3,2,1,1,1,1,2,1,3.802108,0
